"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR009X_g148",429.735794999905,3.57545038104239,0.874116506119607,4.09035907228728,4.30705856404901e-05,0.000761535958491762
"PgR009X_g149",84.1865252914444,3.52895071960328,0.944179594060376,3.73758418610519,0.000185796888253195,0.00274537135527553
"PgR009X_g152",11153.1498983043,-0.528911557796088,0.0720586881959503,-7.34001091385136,2.13576437941368e-13,3.16814295346274e-11
"PgR009X_g162",3000.39734834722,2.99232462911918,0.545281457835584,5.48766987419081,4.07270288769831e-08,1.44467119202764e-06
"PgR009X_g182",570.827650700675,1.97881234554156,0.659832628154477,2.99896104119041,0.00270901944410497,0.0256783569216323
"PgR009X_g190",1428.16008395227,3.46945314332553,0.550381000091104,6.30372985759181,2.905667609182e-10,1.70197617600394e-08
"PgR009X_g196",4.10871425301049,3.76077361088787,1.24631359156655,3.01751793155105,0.0025485396273524,0.0243797484284917
"PgR009X_g211",1415.82163513579,0.598972366964522,0.216954507843889,2.76082010425668,0.00576564253351326,0.0457010194432953
"PgR009X_g226",110.288565908075,3.00363397688893,0.632856525500569,4.74615312611836,2.07321784912044e-06,4.95403645871415e-05
"PgR009X_g229",2904.12140572925,-0.570189497216519,0.171956797382526,-3.31588809454334,0.000913524010978322,0.0105458466199462
"PgR010_g006",52.7917259170005,2.47761291007833,0.745704251496639,3.32251412688841,0.000892101539724784,0.0104081550426318
"PgR010_g012",4611.68372904399,-0.692798065173691,0.244798435018091,-2.83007554816473,0.00465370138986898,0.0389410822528084
"PgR010_g031",252.256235735471,1.26575271469641,0.44729159663826,2.8298155480888,0.00465748468246441,0.0389442094019828
"PgR010_g035",127.329012053723,1.9093580481333,0.604166383892994,3.16031824847685,0.00157596895494983,0.0165752462278425
"PgR010_g043",536.791465105513,0.838542761990463,0.258775592165393,3.24042447347399,0.00119351885108364,0.0131968754279548
"PgR010_g068",1094.43123023074,3.9762869232052,0.795085819533844,5.00107890936413,5.70103710672096e-07,1.55782884767863e-05
"PgR010_g092",38.4471900551022,1.4451268071002,0.508603313156571,2.84136333704009,0.00449211006855637,0.0378663329911814
"PgR010_g094",586.065450363001,0.890548974832503,0.182999534823067,4.86640021076299,1.13649265162579e-06,2.85925530107263e-05
"PgR010_g098",6131.74680608959,0.795921232733475,0.279007645188527,2.85268610541359,0.00433514196855916,0.0366785122702835
"PgR010_g146",63.4835509015077,2.72411734751802,0.793794793944362,3.43176519712594,0.000599666505003434,0.00756838764657373
"PgR010_g150",15.5513946395128,4.43670231814177,1.01769401960417,4.35956410539529,1.30321773627809e-05,0.000264863932095522
"PgR010_g157",34601.1659044805,3.62463077720605,0.623878000074661,5.80983906592681,6.25329248598755e-09,2.67509763202059e-07
"PgR010_g176",42.5763572180305,2.63937606484255,0.740546606323337,3.56409176992453,0.000365118207879449,0.00490056424253709
"PgR010_g177",193.892720992859,1.61135778975991,0.512049986776467,3.14687595229514,0.00165024957651606,0.0172611269807385
"PgR010_g187",20.2309270620395,7.99389964313481,1.09340003135138,7.31104757080972,2.65067663500973e-13,3.64771428013026e-11
"PgR010_g212",247.935727665255,1.21244998440891,0.32843470900743,3.69160125637476,0.000222846644700781,0.00320573598963768
"PgR010_g219",5771.32765762489,1.59216426454587,0.426401167959933,3.73395849772971,0.000188493568370248,0.00277445043547032
"PgR011_g007",206.023147668294,5.99554168484588,0.683023592407755,8.77794230168647,1.66492643496854e-18,1.11863469060063e-15
"PgR011_g009",10.1618299097241,3.13105034021539,1.07864009994125,2.90277576402539,0.0036987136401281,0.0325475402138237
"PgR011_g022",20.2342146201066,7.50659121415872,1.68819448038502,4.4465204106382,8.72723785254706e-06,0.000184939723101656
"PgR011_g023",10.444950380735,2.89787649138997,0.770255777737191,3.76222623075047,0.000168407607743242,0.00251773782152266
"PgR011_g027",81.7265396042195,1.9525705043211,0.629439232758383,3.10207944262447,0.00192166380722927,0.0194112973892501
"PgR011_g039",6801.92229575928,2.56338417620002,0.507228130133292,5.05371059670212,4.33308034229477e-07,1.21902570615002e-05
"PgR011_g043",254.460202590967,1.68446175040878,0.37018351717764,4.55034239031357,5.35586922910368e-06,0.000117870401415842
"PgR011_g058",812.333905177403,3.2925974411156,0.642888114161526,5.12157149679133,3.02999811384094e-07,8.85131418319469e-06
"PgR011_g070",171.490229985714,2.55462987918514,0.774686220683833,3.29763175202744,0.000975039183060122,0.0111148448330347
"PgR011_g072",96969.8511893824,4.11197550811014,0.870996813950515,4.72099948271884,2.34688535895635e-06,5.58218438384833e-05
"PgR011_g084",2346.19581185942,-0.605509787099938,0.148826557872528,-4.06856004570478,4.73045712726265e-05,0.000823647580908445
"PgR011_g087",138.844511186526,6.88394696680479,2.0047404243225,3.43383456695209,0.000595107280862187,0.00751915416151317
"PgR011_g130",12890.0761938206,2.16592891633876,0.404322127128863,5.35693886386892,8.4643745012946e-08,2.86035756076293e-06
"PgR011_g134",4.95705146176571,-3.12498109218802,1.06555594862949,-2.93272361362849,0.00336002860861225,0.030275060479336
"PgR011_g148",3.74590773081376,3.95502741563297,1.2600936108389,3.13867746143076,0.00169712137436013,0.0176543901074147
"PgR011_g156",16.183663227965,3.62697919725535,0.998031220952216,3.63413400413954,0.00027891587814371,0.00389459310532697
"PgR011_g157",1471.32257968317,7.26847031410733,0.87289564517676,8.32684909618891,8.30224639488318e-17,2.87358358552593e-14
