"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PgR013_g062",322.016344644858,-0.696434221594867,0.221964939160045,-3.13758661268891,0.00170344937340485,0.0432261087190398
"PgR013_g108",280.40497746046,-0.6502513615209,0.15036074439657,-4.32460855478269,1.52802946330188e-05,0.00224665273148414
"PgR013_g143",6725.33096046528,0.778120034313693,0.24294667753177,3.20284287160889,0.00136078205172303,0.0384324829184376
"PgR014X_g042",2205.49936540584,0.621059927322612,0.109470414449302,5.67331301746592,1.40061965047291e-08,3.89637247841552e-05
"PgR014X_g126",2869.18502735721,-0.505134835302755,0.127598514810851,-3.95878303169558,7.53326321519072e-05,0.00690986840600705
"PgR015_g031",540.367275801814,1.30717786598084,0.285987563807418,4.57075072978028,4.8598007826388e-06,0.00126560829121799
"PgR015_g053",1680.6759235899,0.587538465389885,0.186035664256951,3.15820338931562,0.00158744761150185,0.0424366342775281
"PgR015_g078",5770.91002497036,1.48749961039889,0.394442428237726,3.77114504908784,0.000162500178544042,0.0109147211017174
"PgR015_g082",5755.74237380993,0.500107907157166,0.13720613373964,3.64493841147191,0.00026745584362082,0.0152183086284776
"PgR015_g114",30.3238087680576,-1.40499838364932,0.416383312729901,-3.37429080535874,0.000740061415366999,0.026987660973724
"PgR016_g031",731.865719629686,0.557239470057535,0.149724751881581,3.7217591817969,0.000197839657794595,0.0125189930293061
"PgR016_g111",222.458679863842,-0.673466319459293,0.179719959598014,-3.74730954183197,0.000178741459307704,0.0114554942958873
"PgR016_g127",976.564252166441,-0.704361045220793,0.13848476681605,-5.08619873084237,3.65311268397157e-07,0.000367423747036875
"PgR017X_g055",562.551191002918,-0.557708230602336,0.125836167062876,-4.43201858114184,9.33549705242249e-06,0.00185906208331146
"PgR018_g002",1026.39929522869,0.590401360895604,0.173512665995022,3.40264128563699,0.000667378393892789,0.0254398065915636
"PgR018_g029",35.3787064992064,2.16253141025208,0.563214893161805,3.83962042997824,0.00012322467319136,0.00940458230967341
"PgR018_g069",1917.30663502608,-0.583086714675916,0.169113347039462,-3.44790476259603,0.000564953205364063,0.0238329204524468
"PgR018_g073",2461.02535202224,0.641067722522532,0.176489549873908,3.63232680337471,0.00028087709105196,0.015688319309148
"PgR018_g135",1227.05375735115,0.627483810947954,0.141761314400238,4.42634024382961,9.5845305825957e-06,0.00185906208331146
"PgR019_g071",1473.0838726036,-0.662428872409938,0.169467204085433,-3.90889125707173,9.27206857459637e-05,0.00779009593351383
"PgR019_g133",210.653645289873,-0.735627342174981,0.158576908379835,-4.6389310378845,3.50215880154291e-06,0.00109420574055706
"PgR021_g035",6858.71658470639,-0.568765068967373,0.161190716199936,-3.5285225004019,0.000417886419838137,0.0197571940184522
"PgR021_g039",777.404765241567,-0.516459576076412,0.0948830256282874,-5.44311875234342,5.23557181430016e-08,8.72420783322883e-05
"PgR021_g067",43.1143852341039,1.61723495586914,0.461453710848742,3.50465261812414,0.000457203428856584,0.0208726935237814
"PgR021_g077",243.740662996671,-0.578229206745766,0.140750467219816,-4.10818676603553,3.9877757630949e-05,0.004241466178662
"PgR021_g085",1101.5804231522,-0.755788587231344,0.154177507344005,-4.90206775457205,9.48331141118323e-07,0.000557730279347117
"PgR021_g095",378.102118481433,-0.567004396792287,0.175364868771453,-3.2332838427932,0.00122375906857279,0.0357752724198559
"PgR022X_g085",709.450169655948,1.11747022709614,0.296103208787874,3.77392136907467,0.00016070143017193,0.0109147211017174
"PgR023_g122",2686.64190975824,0.683481223889795,0.219420219322189,3.11494184994043,0.00183981175980616,0.045540737003901
"PgR024_g014",371.736663183531,-0.982109199003152,0.311635709815951,-3.15146553513773,0.00162453333643118,0.0428551036877016
"PgR024_g024",390.861686920468,0.612704663657193,0.186319297225572,3.28846594411209,0.0010073497089876,0.0318717797166392
"PgR024_g051",234.898680194474,-2.11881922293772,0.477754882325124,-4.43495043446947,9.20934749022123e-06,0.00185906208331146
"PgR024_g069",109.855776117325,-1.51445574528945,0.467369803841406,-3.24037995788739,0.00119370521476785,0.0353096589859438
"PgR025_g032",920.893248702817,0.601300182999742,0.184569842443536,3.25784632548351,0.0011226118167577,0.0341694486580338
"PgR025_g112",338.177839909767,-0.69559363805076,0.2085405342481,-3.33553206123091,0.000851363360846323,0.0288540029889544
"PgR026_g017",2736.46903164631,0.546344527101341,0.115903306287778,4.71379587519976,2.4314424274521e-06,0.000838260737574692
"PgR026_g033",283.462626240372,-0.537892608027544,0.17317926488604,-3.10598736160188,0.00189644820997354,0.0459616718981638
"PgR026_g058",176.853889181443,-0.699399874768438,0.136247618773616,-5.13329980416417,2.84705844471864e-07,0.000355811129128712
"PgR026_g107",274.747746327397,-0.838798857554358,0.258420905672369,-3.24586300544044,0.00117095172691911,0.034842783826599
"PgR028_g008",47.3865831620485,-1.56852659983497,0.511338791989874,-3.06748993897187,0.00215864727250934,0.0489391279604272
"PgR028_g118",216.703131675514,-0.715356528069977,0.180660991128331,-3.95966236873918,7.50558002504005e-05,0.00690986840600705
"PgR029_g006",985.826474083752,0.697364773335263,0.142064843633485,4.9087779601152,9.16456671869979e-07,0.000557730279347117
"PgR029_g047",22983.3571011449,0.547708539780848,0.128625673449609,4.25815877259853,2.06117540451879e-05,0.00249671012666594
"PgR029_g061",607.306714771282,-0.553779851153155,0.157477133014943,-3.51657310843098,0.000437156250170294,0.0202346675426046
"PgR029_g099",2308.53279181555,0.548234475983767,0.156992883593176,3.49209762529388,0.000479243052618666,0.0212995235857831
"PgR030_g024",386.723528257331,-0.533312642474974,0.163907834235384,-3.25373491122515,0.00113898510897094,0.0342994638149686
"PgR030_g065",514.271366654648,0.516291323983389,0.163107496927452,3.16534392170232,0.00154899740552882,0.0417436012411783
"PgR030_g072",178.423750452593,-0.599210240789774,0.155502339342014,-3.85338409264612,0.000116496423923593,0.00927551085926106
"PgR031_g056",151.523280268529,-0.51898365638233,0.145411490303531,-3.56906909694004,0.000358251937775123,0.018172598081268
"PgR032X_g039",200.140359359764,1.33480450488675,0.292242626407597,4.56745315115348,4.9368597076917e-06,0.00126560829121799
"PgR032X_g041",306.741505173892,-0.691327069989866,0.122251535307643,-5.65495613817985,1.55886076351891e-08,3.89637247841552e-05
"PgR032X_g088",47.8583274216878,-0.915541081136564,0.270224848628919,-3.38807139973206,0.000703859390744184,0.0265554195798504
"PgR033_g083",8339.06328216946,0.876916660804961,0.222485349449959,3.94145800149504,8.09878169952976e-05,0.00720318050776383
"PgR034_g006",2228.83246686991,0.694857215222353,0.162785883598895,4.26853483766741,1.96761101197439e-05,0.002459021862215
"PgR034_g088",1096.69318145528,-0.544291034258903,0.165953320718331,-3.2797839290165,0.00103886617108631,0.0323569594346446
"PgR035X_g006",1180.77681662393,0.505263128537168,0.108752382637581,4.64599594310467,3.38439653307967e-06,0.00109152246895905
"PgR036_g088",99.2365468482905,-0.902827192637708,0.263472791194187,-3.42664298862002,0.000611091928780575,0.0247356158054583
"PgR038X_g078",976.066044255669,0.629292956617021,0.183393055395437,3.43138923805007,0.000600498297649565,0.0245314464977334
"PgR039_g022",46.0969580270582,0.96759136776392,0.30664336654624,3.15542898795435,0.00160262273652387,0.042631775802999
"PgR039_g073",276.3072080775,-0.527655331116987,0.156304223334116,-3.37582260966213,0.000735953534149851,0.026987660973724
"PgR043_g036",350.682210391673,-0.942756950242763,0.280950732506824,-3.35559527405705,0.000791943728907705,0.0280174345966172
"PgR043_g042",432.467744796101,-1.10032630727525,0.32918846359489,-3.34254212696028,0.000830147534547503,0.0284160873834167
"PgR043_g043",1508.28464360677,-0.966995566099913,0.297078555840519,-3.25501638233029,0.00113385825158416,0.0342994638149686
"PgR043_g060",217.724565900151,-0.563668828563001,0.128608195541095,-4.3828375492827,1.17143464039105e-05,0.00205473746221574
"PgR043_g082",597.926636189204,-0.738090214791519,0.238084479221626,-3.10011898803555,0.00193442914503853,0.0462689535696057
"PgR043_g086",5354.70690738494,1.09343771553634,0.227728063060822,4.80150623879984,1.57476601853433e-06,0.00065846920506573
"PgR045_g030",1974.37798826857,0.580638310738264,0.133790193486709,4.33991681756517,1.42536661069083e-05,0.00224603417634235
"PgR045_g033",355.048396934632,-0.531941954332068,0.120865325683885,-4.40111298523552,1.07697023480339e-05,0.00199399044584524
"PgR045_g075",116.131417297484,-0.561346903124133,0.154336299585018,-3.63716704776187,0.00027565316909347,0.0154830358685198
"PgR047_g061",182.531165785867,5.7705211973974,1.34197538424866,4.30002015322223,1.70782577925149e-05,0.00240490734379668
"PgR048_g036",243.315544763973,-0.541930131004287,0.153112264400938,-3.53942992825966,0.000400992210028356,0.0193677300283261
