"__AggregationOverrideSettings","__AggregationSettings","__ViewSettings","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"","","","1.6035578144853875","0.008179832458047157","0.6236133122028527","0.5014655373936812","334",,"4","false","PgR031_g093","243.80838323353294","0","334",,,"0","0.9985963771756153","true","0","PgR031_g093","263972","0.3182877065711918"
"","","","1.721728081321474","0.0011731824486407353","0.5808118081180812","0.625270092226614","276",,"3","false","PgR031_g101","264.5688405797101","0","276",,,"0","0.9983215626015779","true","0","PgR031_g101","66850","0.3624230692872742"
"","","","1.565438373570521","0.002786279798439512","0.6387987012987013","0.5714198742827572","363",,"3","false","PgR033_g019","261.6198347107438","0","363",,,"0","0.998685027038208","true","0","PgR033_g019","131616","0.3415402541915715"
"","","","1.5870393900889455","0.002482678878971773","0.6301040832666133","0.5814807495965484","349",,"3","false","PgR033_g025","264.44412607449857","0","349",,,"0","0.9986347921160722","true","0","PgR033_g025","110320","0.3465846999665774"
"","","","1.7623888182973317","0.0013774558342385446","0.567411679884643","0.6190012085298818","227",,"4","false","PgR034_g059","269.7180616740088","0","227",,,"0","0.9982270027481458","true","0","PgR034_g059","56884","0.3601042211936032"
"","","","2.002541296060991","9.304816179666181E-4","0.4993654822335025","0.48158508158508156","66",,"4","false","PgB01_g084","198.36363636363637","0","66",,,"0","0.9976685086138116","true","0","PgB01_g084","29182","0.2751229353171101"
"","","","1.6213468869123253","0.0012890929555119568","0.6167711598746082","0.6312789051439358","326",,"3","false","PgR034_g077","274.08895705521473","0","326",,,"0","0.9985550072397388","true","0","PgR034_g077","77944","0.36111852049435406"
"","","","1.733163913595934","0.0033116105692758578","0.5769794721407624","0.5222767775959265","235",,"3","false","PgR034_g078","242.72340425531914","0","235",,,"0","0.9982949676428001","true","0","PgR034_g078","105428","0.3185346512536997"
"","","","1.6353240152477764","0.006687091896428853","0.6114996114996115","0.5365443617870802","309",,"3","false","PgB01_g031","251.5631067961165","0","309",,,"0","0.9985225022901215","true","0","PgB01_g031","213018","0.3288406624785837"
"","","","1.5857687420584499","0.002373504762087262","0.6306089743589743","0.5834646295854221","355",,"4","false","PgB01_g121","265.2788732394366","0","355",,,"0","0.998637747111492","true","0","PgB01_g121","121964","0.3495110319360166"
"","","","1.7992376111817028","3.3928227928614005E-4","0.5557909604519774","0.7371157992643639","218",,"4","false","PgB01_g215","290.6651376146789","0","218",,,"0","0.9981413078809728","true","0","PgB01_g215","20418","0.39871760989667887"
"","","","1.7903430749682339","0.0013512685209210405","0.5585521646557843","0.6478498596128269","202",,"4","false","PgB03_g003","277.54455445544556","0","202",,,"0","0.998161992848911","true","0","PgB03_g003","49520","0.36956665040671843"
"","","","2.0508259212198223","4.184003431589872E-4","0.48760842627013623","0.5072568940493469","53",,"4","false","PgR036_g096","217.32075471698113","0","53",,,"0","0.9975562187878608","true","0","PgR036_g096","11754","0.31224246367382347"
"","","","1.6836086404066073","0.002553249507796509","0.5939622641509434","0.66073546856465","282",,"4","false","PgB01_g070","279.07801418439715","0","282",,,"0","0.9984102124641707","true","0","PgB01_g070","107478","0.36963975388661874"
"","","","1.7039390088945363","0.0037351019158421922","0.5868754660700969","0.5487993916527741","262",,"4","false","PgR037_g044","255.0","0","262",,,"0","0.9983629325374547","true","0","PgR037_g044","121612","0.3359683794466403"
"","","","1.9237611181702667","0.0014379822687592978","0.5198150594451784","0.514456630109671","119",,"4","false","PgR039_g042","246.80672268907563","0","119",,,"0","0.9978517183298365","true","0","PgR039_g042","45846","0.33809140094393925"
"","","","1.721728081321474","3.5533902363415586E-4","0.5808118081180812","0.7334386241993507","262",,"4","false","PgR039_g079","292.08015267175574","0","262",,,"0","0.9983215626015779","true","0","PgR039_g079","30062","0.3915283547878763"
"","","","1.7966963151207116","5.339062622882918E-4","0.5565770862800565","0.7350478468899522","209",,"4","false","PgR039_g081","287.82775119617224","0","209",,,"0","0.9981472178718124","true","0","PgR039_g081","29150","0.3889564205353679"
"","","","1.9961880559085134","2.468921106873459E-4","0.5009548058561426","0.6338607594936709","80",,"4","false","PgB04_g050","270.0375","0","80",,,"0","0.9976832835909104","true","0","PgB04_g050","8920","0.37820378151260503"
"","","","1.6607369758576873","8.310863624739956E-4","0.6021423106350421","0.6613499768839575","309",,"4","false","PgR039_g098","278.5987055016181","0","309",,,"0","0.9984634023817264","true","0","PgR039_g098","53954","0.37345670978769185"
"","","","1.9212198221092758","6.908930804907102E-4","0.5205026455026455","0.5079612322602977","108",,"4","false","PgB04_g075","236.71296296296296","0","108",,,"0","0.9978576283206761","true","0","PgB04_g075","23940","0.3190201657182789"
"","","","1.6124523506988564","0.0021219086232694096","0.6201733648542159","0.5951734867397518","333",,"3","false","PgR040_g008","265.5855855855856","0","333",,,"0","0.9985756922076771","true","0","PgR040_g008","97338","0.34991513252382817"
"","","","1.5717916137229988","0.0018391190750486632","0.6362166531932093","0.6001422819604638","364",,"4","false","PgB04_g119","268.5","0","364",,,"0","0.9986702520611093","true","0","PgB04_g119","108566","0.3528252299605782"
"","","","1.8983481575603558","5.459948769453617E-4","0.5267737617135207","0.6723429242513213","131",,"4","false","PgB04_g140","277.3893129770992","0","131",,,"0","0.9979108182382318","true","0","PgB04_g140","19494","0.3758662777467469"
"","","","1.7979669631512072","0.0017070656414083876","0.5561837455830388","0.59318407960199","201",,"4","false","PgR042_g024","256.82089552238807","0","201",,,"0","0.9981442628763925","true","0","PgR042_g024","61428","0.34426393501660596"
"","","","1.8564167725540026","0.0026442624163375145","0.5386721423682409","0.536336702683862","152",,"4","false","PgR042_g026","243.4934210526316","0","152",,,"0","0.9980083330870838","true","0","PgR042_g026","86316","0.3246578947368421"
"","","","1.9161372299872934","8.105200963387596E-4","0.5218832891246684","0.584070796460177","114",,"4","false","PgR042_g041","247.359649122807","0","114",,,"0","0.9978694483023551","true","0","PgR042_g041","31930","0.33381868977436846"
"","","","1.6709021601016518","0.0018246833730143502","0.5984790874524715","0.60992810992811","297",,"4","false","PgB04_g176","270.7037037037037","0","297",,,"0","0.9984397624183682","true","0","PgB04_g176","85694","0.36045766138975194"
"","","","1.687420584498094","0.0016447166446778955","0.5926204819277109","0.6023780237802377","271",,"4","false","PgB04_g184","266.3579335793358","0","271",,,"0","0.9984013474779113","true","0","PgB04_g184","71112","0.349092966683271"
"","","","1.9021601016518423","0.002960517592164728","0.5257181028724115","0.6063467086283766","124",,"4","false","PgR043_g024","251.66129032258064","0","124",,,"0","0.9979019532519725","true","0","PgR043_g024","115492","0.33962387357973095"
"","","","1.6696315120711562","0.001233226598800439","0.5989345509893456","0.6361426978818283","300",,"4","false","PgR043_g045","274.54333333333335","0","300",,,"0","0.9984427174137881","true","0","PgR043_g045","69598","0.3665465064530485"
"","","","1.6861499364675985","0.00338318315173647","0.5930670685757348","0.535732120068801","269",,"3","false","PgB05_g023","253.1449814126394","0","269",,,"0","0.9984043024733312","true","0","PgB05_g023","121814","0.33090847243482274"
"","","","1.7598475222363406","0.0011881616265686352","0.5682310469314079","0.641752365281777","221",,"3","false","PgB05_g029","271.8868778280543","0","221",,,"0","0.9982329127389853","true","0","PgB05_g029","46798","0.36011506997093284"
"","","","2.0978398983481577","2.8624334771014517E-4","0.4766807995154452","0.630877452795261","74",,"4","false","PgR043_g088","205.64864864864865","0","74",,,"0","0.9974468839573298","true","0","PgR043_g088","8806","0.32032499789509133"
"","","","1.7026683608640407","0.0017201311582547396","0.5873134328358208","0.6162451361867705","257",,"3","false","PgB05_g077","266.6653696498054","0","257",,,"0","0.9983658875328744","true","0","PgB05_g077","71100","0.3490384419500071"
"","","","1.6480304955527318","0.0025907524774242867","0.6067848882035467","0.5751685509801888","311",,"4","false","PgR043_g095","261.1993569131833","0","311",,,"0","0.9984929523359238","true","0","PgR043_g095","106776","0.3459594131300441"
"","","","1.8144853875476492","0.003718717355289347","0.5511204481792717","0.4851557282496509","182",,"4","false","PgB05_g079","233.63186813186815","0","182",,,"0","0.9981058479359356","true","0","PgB05_g079","120380","0.3102680851684836"
"","","","1.8932655654383737","1.8094780955670172E-4","0.5281879194630872","0.7367408041060736","168",,"4","false","PgB05_g089","286.5416666666667","0","168",,,"0","0.9979226382199108","true","0","PgB05_g089","13470","0.4052923149457803"
"","","","1.7662007623888183","0.002187663266715442","0.5661870503597123","0.5688328624212128","215",,"3","false","PgR044_g053","248.1767441860465","0","215",,,"0","0.9982181377618865","true","0","PgR044_g053","76876","0.32827611664820966"
"","","","1.97712833545108","7.611263910727316E-4","0.5057840616966581","0.5243697478991597","85",,"4","false","PgB05_g112","244.49411764705883","0","85",,,"0","0.9977276085222068","true","0","PgB05_g112","23560","0.33863451197653577"
"","","","1.6937738246505718","0.002420056810465549","0.5903975993998499","0.6465085638998682","276",,"4","false","PgR044_g084","276.5978260869565","0","276",,,"0","0.9983865725008126","true","0","PgR044_g084","97102","0.36732779028812285"
"","","","1.8221092757306225","0.0017311423142452088","0.5488145048814506","0.5335237318101456","172",,"4","false","PgB05_g125","242.76162790697674","0","172",,,"0","0.9980881179634172","true","0","PgB05_g125","57128","0.32111326442721794"
"","","","1.6289707750952986","0.003159201477653691","0.6138845553822153","0.5906441240535214","311",,"4","false","PgB05_g153","263.09003215434086","0","311",,,"0","0.9985372772672202","true","0","PgB05_g153","133914","0.3421196777039543"
"","","","1.6060991105463787","0.005046063666678203","0.622626582278481","0.5131764872120955","337",,"4","false","PgB05_g154","244.99109792284867","0","337",,,"0","0.9985904671847758","true","0","PgB05_g154","170686","0.3219331115937565"
"","","","2.020330368487929","4.749938209910579E-4","0.49496855345911944","0.5081453634085213","57",,"4","false","PgR045_g070","227.75438596491227","0","57",,,"0","0.9976271386779351","true","0","PgR045_g070","11840","0.3185376027481291"
"","","","1.6264294790343075","0.0010839701694299686","0.61484375","0.6263434579439252","321",,"4","false","PgR046_g068","272.5015576323988","0","321",,,"0","0.9985431872580598","true","0","PgR046_g068","69072","0.3576135926934367"
"","","","1.770012706480305","0.0015304295157576582","0.5649676956209619","0.6266094420600858","233",,"4","false","PgB06_g095","269.86695278969955","0","233",,,"0","0.9982092727756272","true","0","PgB06_g095","81144","0.36616954245549466"
"","","","1.599745870393901","0.0013775728414394603","0.625099285146942","0.6239606693117129","341",,"4","false","PgR046_g070","272.52199413489734","0","341",,,"0","0.9986052421618746","true","0","PgR046_g070","82088","0.35764041225052146"
"","","","2.101651842439644","1.4800177400723527E-4","0.4758162031438936","0.5561877667140825","38",,"4","false","PgB08_g062","241.3684210526316","0","38",,,"0","0.9974380189710705","true","0","PgB08_g062","4342","0.35864549933526235"
"","","","1.724269377382465","0.003201651276270203","0.5799557848194546","0.5639381365522445","242",,"3","false","PgR046_g075","255.80578512396696","0","242",,,"0","0.9983156526107384","true","0","PgR046_g075","113958","0.33570313008394614"
"","","","1.613722998729352","0.0011026560932326","0.6196850393700787","0.63073615538587","329",,"3","false","PgB09_g024","273.67477203647417","0","329",,,"0","0.9985727372122573","true","0","PgB09_g024","74760","0.35915324414235456"
"","","","1.7827191867852605","6.427886458926776E-4","0.5609408410548824","0.6306746031746032","225",,"4","false","PgB09_g031","271.2266666666667","0","225",,,"0","0.9981797228214296","true","0","PgB09_g031","40104","0.3685144927536232"
"","","","1.9936467598475223","0.0010211840688438276","0.5015933715742511","0.42276422764227645","82",,"4","false","PgR046_g077","192.32926829268294","0","82",,,"0","0.9976891935817499","true","0","PgR046_g077","28172","0.2701253768155659"
"","","","1.7903430749682339","0.0021723288514054364","0.5585521646557843","0.5339272764943541","197",,"4","false","PgR046_g081","244.91878172588832","0","197",,,"0","0.998161992848911","true","0","PgR046_g081","72334","0.3235386812759423"
"","","","2.142312579415502","1.8338286317552148E-4","0.46678529062870705","0.49195402298850577","30",,"4","false","PgB09_g032","216.4","0","30",,,"0","0.9973434591176384","true","0","PgB09_g032","4790","0.33389917695473254"
"","","","1.7916137229987295","0.003019996080881867","0.5581560283687943","0.5490842490842491","196",,"4","false","PgB09_g046","244.66836734693877","0","196",,,"0","0.9981590378534914","true","0","PgB09_g046","104212","0.3236354065435698"
"","","","1.6289707750952986","0.0012827391607438132","0.6138845553822153","0.642949967511371","324",,"4","false","PgR047_g024","276.39814814814815","0","324",,,"0","0.9985372772672202","true","0","PgR047_g024","76176","0.365606016068979"
"","","","1.7166454891994918","0.006390703654001563","0.5825314581791265","0.5825674019607843","256",,"4","false","PgB10_g032","264.68359375","0","256",,,"0","0.998333382583257","true","0","PgB10_g032","224146","0.3505691225165563"
"","","","1.864040660736976","0.0011222320822472783","0.5364689843217451","0.6106754841757204","146",,"4","false","PgR047_g043","254.6027397260274","0","146",,,"0","0.9979906031145652","true","0","PgR047_g043","49834","0.3394703196347032"
"","","","1.627700127064803","0.002011142171417442","0.6143637782982045","0.5818713450292398","324",,"4","false","PgR047_g048","261.96604938271605","0","324",,,"0","0.9985402322626399","true","0","PgR047_g048","95290","0.34605818940913613"
"","","","1.7776365946632782","0.003418873463039717","0.5625446747676912","0.5272864321608041","200",,"4","false","PgB10_g069","246.17","0","200",,,"0","0.9981915428031086","true","0","PgB10_g069","110360","0.3226343381389253"
"","","","1.5692503176620076","0.003230231950642298","0.637246963562753","0.5986287323426333","362",,"4","false","PgR047_g059","268.0193370165746","0","362",,,"0","0.9986761620519488","true","0","PgR047_g059","145350","0.35035207453147005"
"","","","1.675984752223634","0.0029192407865214925","0.5966641394996209","0.5923159527502685","290",,"4","false","PgB10_g104","265.6655172413793","0","290",,,"0","0.9984279424366892","true","0","PgB10_g104","109842","0.3528094518477813"
"","","","1.5984752223634053","0.001816955574318894","0.6255961844197139","0.6109706774519716","345",,"4","false","PgR047_g067","269.9623188405797","0","345",,,"0","0.9986081971572944","true","0","PgR047_g067","101974","0.35568157950010504"
"","","","1.8246505717916137","0.003141080301647161","0.5480501392757661","0.5888982812059735","169",,"3","false","PgR048_g048","250.2189349112426","0","169",,,"0","0.9980822079725776","true","0","PgR048_g048","106954","0.33097742713127326"
"","","","1.6429479034307497","0.003196904354055274","0.608662026295437","0.5359690021502629","307",,"4","false","PgR049_g036","251.09446254071662","0","307",,,"0","0.9985047723176029","true","0","PgR049_g036","110324","0.3295202920481845"
"","","","2.0393900889453622","1.9569202184824562E-4","0.49034267912772583","0.6121553884711779","57",,"4","false","PgB13_g019","256.2105263157895","0","57",,,"0","0.9975828137466387","true","0","PgB13_g019","5998","0.36549290487273817"
"","","","1.7662007623888183","7.23945669530267E-4","0.5661870503597123","0.6837025521440601","249",,"4","false","PgB13_g025","274.9357429718876","0","249",,,"0","0.9982181377618865","true","0","PgB13_g025","48462","0.3797455013423861"
"","","","1.4739517153748412","0.008687180542496894","0.678448275862069","0.4932400932400932","430",,"3","false","PgR049_g063","244.8186046511628","0","430",,,"0","0.9988977867084307","true","0","PgR049_g063","275866","0.3175338581727144"
"","","","1.6581956797966964","0.005377715646869046","0.6030651340996168","0.4768003925898663","286",,"3","false","PgB13_g028","237.15034965034965","0","286",,,"0","0.9984693123725659","true","0","PgB13_g028","172686","0.30798746707837615"
"","","","1.6581956797966964","0.003866609365996986","0.6030651340996168","0.6241993548085465","293",,"4","false","PgB13_g040","271.63139931740614","0","293",,,"0","0.9984693123725659","true","0","PgB13_g040","127938","0.3555384807819452"
"","","","1.5895806861499364","0.0034680787344913656","0.6290967226219025","0.5702170404768963","349",,"4","false","PgB13_g046","261.31232091690543","0","349",,,"0","0.9986288821252327","true","0","PgB13_g046","140046","0.34292955500906225"
"","","","1.7890724269377383","4.8518289673392395E-4","0.5589488636363636","0.676335651916531","233",,"4","false","PgR052_g014","270.80257510729615","0","233",,,"0","0.9981649478443307","true","0","PgR052_g014","41200","0.3750728187081664"
"","","","1.6480304955527318","8.33274584358277E-4","0.6067848882035467","0.6650487425247809","313",,"4","false","PgR052_g015","280.8562300319489","0","313",,,"0","0.9984929523359238","true","0","PgR052_g015","59812","0.3729830412110875"
"","","","1.749682337992376","0.0021368647940157295","0.5715323166303559","0.5535456707340844","227",,"4","false","PgR054_g021","255.04405286343612","0","227",,,"0","0.9982565527023433","true","0","PgR054_g021","80856","0.336026420109929"
"","","","1.747141041931385","0.001978417794640061","0.5723636363636363","0.6273169404482536","243",,"4","false","PgR054_g025","272.9053497942387","0","243",,,"0","0.9982624626931828","true","0","PgR054_g025","74608","0.36631590576407874"
"","","","2.1969504447268107","4.417704852500703E-6","0.4551764025448236","0.5714285714285714","15",,"4","false","PgR054_g027","207.66666666666666","0","15",,,"0","0.9972163943145887","true","0","PgR054_g027","228","0.3344068706387547"
"","","","1.8208386277001272","0.003234984603648341","0.5491974877878576","0.5426938880328711","177",,"4","false","PgB19_g022","250.77966101694915","0","177",,,"0","0.9980910729588369","true","0","PgB19_g022","106964","0.3334835917778579"
"","","","1.6797966963151207","0.001109534076390274","0.5953101361573374","0.6794157169163391","284",,"3","false","PgR054_g046","280.9542253521127","0","284",,,"0","0.9984190774504299","true","0","PgR054_g046","60918","0.3721248017908777"
"","","","1.721728081321474","0.0014309871372692236","0.5808118081180812","0.5800112296462662","274",,"4","false","PgB20_g022","253.43065693430657","0","274",,,"0","0.9983215626015779","true","0","PgB20_g022","76912","0.3457444160086038"
"","","","1.6213468869123253","0.0016593424170343997","0.6167711598746082","0.624028543168009","337",,"4","false","PgR054_g048","270.03560830860533","0","337",,,"0","0.9985550072397388","true","0","PgR054_g048","92824","0.36052818198745706"
"","","","1.724269377382465","0.002941118591547525","0.5799557848194546","0.49536652835408024","241",,"3","false","PgB20_g024","240.68464730290455","0","241",,,"0","0.9983156526107384","true","0","PgB20_g024","98326","0.3154451471859824"
"","","","1.7827191867852605","0.0012049056621672963","0.5609408410548824","0.5732571529807777","213",,"4","false","PgR054_g051","261.7230046948357","0","213",,,"0","0.9981797228214296","true","0","PgR054_g051","48464","0.3503654681323101"
"","","","1.6493011435832274","0.0018703316686089107","0.6063174114021571","0.6215150541090754","306",,"4","false","PgB21_g045","270.9934640522876","0","306",,,"0","0.9984899973405041","true","0","PgB21_g045","88484","0.357040137091288"
"","","","2.0660736975857685","3.396795299653634E-4","0.48400984009840103","0.42090656799259946","47",,"4","false","PgB22_g018","168.53191489361703","0","47",,,"0","0.9975207588428239","true","0","PgB22_g018","8750","0.24424915201973482"
